IsRecentlyVerified,DateLastVerified,DataProviderID,OperatorID,UsageTypeID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,AddressInfo.StateOrProvince,UsageCost,AddressInfo.RelatedURL,AddressInfo.ContactTelephone1,AddressInfo.ContactTelephone2,AddressInfo.AccessComments,AddressInfo.ContactEmail,AddressInfo.AddressLine2,GeneralComments,OperatorsReference,DataProvidersReference,MetadataValues,DateLastConfirmed
False,2016-03-03T12:39:00Z,26,73.0,,1.0,50,2016-03-03T12:39:00Z,3.0,2015-01-09T06:07:00Z,100,37271,Jacobus Verhoeflaan 4,Jacobus Verhoeflaan 4,Naarden,1412 EP,159,52.2821174910511,5.15368655952454,0,North Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1239015,33905,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37270,Brediusweg 35,Brediusweg 35,Bussum,1401 AB,159,52.281393,5.169389,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0049,48168,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37265,Capronilaan,Capronilaan,Haarlemmermeer,1119,159,52.280443,4.768151,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0053,48172,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37263,Jupiter 81,Jupiter 81,Amstelveen,1188 EE,159,52.279803,4.853135,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL674,47522,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37260,Boeingavenue 2,Boeingavenue 2,Haarlemmermeer,1119 PB,159,52.278678894043,4.74959564208984,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02005699,31245,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37259,Boeingavenue 264,Boeingavenue 264,Haarlemmermeer,1119 PZ,159,52.27801,4.7547,0,North Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1406130,46445,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37258,Haagwinde 85,Haagwinde 85,De Ronde Venen,1391 XX,159,52.277702331543,4.97210216522217,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02009577,49560,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37257,Brinklaan 35,Brinklaan 35,Bussum,1404 EP,159,52.277397,5.163663,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL537,47379,,
False,2016-06-04T02:52:00Z,26,,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37255,Boeingavenue 266,Boeingavenue 266,Haarlemmermeer,1119 PZ,159,52.277112070604,4.7535717487335,0,North Holland,0.00 jaarabonnement,,,,,,,,Juniper  (slagboom dus voor personeel en bezoekers),31280,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37253,Jozef Israëlslaan 13,Jozef Israëlslaan 13,Bussum,1401 CM,159,52.277007,5.178979,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL577,47421,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37252,Meerweg 17B,Meerweg 17B,Bussum,1405 BB,159,52.276246,5.155474,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE502,48627,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37251,Regentesselaan 1,Regentesselaan 1,Bussum,1405 EH,159,52.275727,5.147955,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0052,48171,,
False,2016-06-04T02:52:00Z,26,78.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37250,Boeingavenue 275,Boeingavenue 275,Haarlemmermeer,1119 PD,159,52.275432,4.751405,0,North Holland,0.00 jaarabonnement,http://www.essent.nl,,,,,,,Essent EM-NL-00000394-01-00001,26012,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37248,Helsinkilaan 1,Helsinkilaan 1,Haarlemmermeer,2152 KG,159,52.274773,4.632073,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0105,48219,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37247,Veldweg 28,Veldweg 28,Bussum,1404 CV,159,52.274542,5.160836,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL469,47313,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37245,Klompweg 6c,Klompweg 6c,Stichtse Vecht,1393 PH,159,52.27593,5.03138,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1425125,55630,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37244,Tamarindelaan 16,Tamarindelaan 16,Amstelveen,1187 EM,159,52.274158,4.833105,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0249,48009,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37241,Herfstpark 11,Herfstpark 11,Haarlemmermeer,2152 EA,159,52.2739372253418,4.61981678009033,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion ICUCOMPACT001966,40963,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37240,Louis Couperussingel 15,Louis Couperussingel 15,Amstelveen,1187 VX,159,52.273908,4.826987,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL681,47529,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37239,Nieuwe 's-Gravelandseweg 48C,Nieuwe 's-Gravelandseweg 48C,Bussum,1406 NE,159,52.273547,5.153707,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL597,47443,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37238,J.H. van 't Hoffweg 12,J.H. van 't Hoffweg 12,Bussum,1402 VJ,159,52.273528,5.179174,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL732,47580,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37237,Zwartelaan 2A,Zwartelaan 2A,Lisse,2161 AL,159,52.27292,4.56309,0,South Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1425108,55943,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37236,Tamarindelaan 51,Tamarindelaan 51,Amstelveen,1187 EM,159,52.272852,4.832718,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0096,48211,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37235,Havezatenlaan 1-13,Havezatenlaan 1-13,Hengelo,7557 VW,159,52.27277,6.80628,0,Overijssel,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1316049,34653,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37233,Reestein 16,Reestein 16,Haarlemmermeer,2151 KB,159,52.2723207,4.6173248,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02001287,21595,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37232,'t Raboes,'t Raboes,Eemnes,3755 NP,159,52.2716941833496,5.32808780670166,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 01000788,21538,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37229,Garderenseweg 109,Garderenseweg 109,Ermelo,3852 NG,159,52.2714042663574,5.71078824996948,0,Gelderland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02003772,29098,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37228,Iepenlaan 26,Iepenlaan 26,Bussum,1406 PW,159,52.27091,5.15856,0,North Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1407120,46582,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37227,'t Markvelt,'t Markvelt,De Ronde Venen,1391 BR,159,52.271004,4.974597,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0309,48067,,
False,2016-06-04T02:52:00Z,26,,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37224,Torenlaan 11,Torenlaan 11,Bussum,1402 AT,159,52.270956428006,5.1647931420803,0,North Holland,0.00 gratis,,,,,,,,Privé laadpaal Fam. H.B. Kwee (32 Ampere),20326,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37221,Vennicxstraat 28A,Vennicxstraat 28A,De Ronde Venen,1391 VK,159,52.2704031,4.96904989999996,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02004545,32770,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37220,'t Markvelt 8,'t Markvelt 8,De Ronde Venen,1391 CA,159,52.27054,4.9764100000000004,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1343119,45550,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37219,Burgemeester de Bordesstraat 86,Burgemeester de Bordesstraat 86,Bussum,1404 GZ,159,52.2703247070312,5.16146898269653,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02004821,31215,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37218,Doctor Abraham Kuyperlaan 3,Doctor Abraham Kuyperlaan 3,Bussum,1402 SB,159,52.270153,5.175041,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL541,47383,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37217,Hampshire 13,Hampshire 13,Hengelo,7551 KD,159,52.2697585,6.7858467,0,Overijssel,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02000821,21317,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37216,Torenlaan 33,Torenlaan 33,Blaricum,1261 GB,159,52.2697257995606,5.23765468597412,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion ICUCOMPACT002265,57303,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37214,Haverstraat 36,Haverstraat 36,Haarlemmermeer,2153 GB,159,52.269359588623,4.64323472976685,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02010771,57304,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37213,Vivaldisingel 117,Vivaldisingel 117,Haarlemmermeer,2151 GP,159,52.26922,4.61451,0,North Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1316020,34645,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37212,Margijnenenk 267,Margijnenenk 267,Deventer,7415 JW,159,52.268409,6.165022,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0244,48004,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37209,Angsteloord 74,Angsteloord 74,De Ronde Venen,1391 EG,159,52.26785,4.97933,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1250121,34321,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37208,Pastoorsdijk 7,Pastoorsdijk 7,Deventer,7433 DK,159,52.267861,6.192651,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE212,48560,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37207,Deliuslaan 1,Deliuslaan 1,Haarlemmermeer,2151 GL,159,52.26766,4.610749,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0110,48224,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37206,Krekelmeent 17,Krekelmeent 17,Hilversumse Meent,1218 EA,159,52.2675319,5.14014020000002,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02002179,22713,,
False,2016-06-04T02:52:00Z,26,,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37205,Marianne Philipslaan 20,Marianne Philipslaan 20,Bussum,1403 GL,159,52.267,5.188,0,North Holland,0.00 afhankelijk van pas,http://www.eneco.nl,0900-0201,,,info@eneco.nl,,,ENE-P1437,56913,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37204,Laan van Berlioz 47,Laan van Berlioz 47,Haarlemmermeer,2151 GN,159,52.2669792175293,4.61535167694092,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02006445,37571,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37203,Mitchamplein 3-I,Mitchamplein 3-I,Hengelo,7556 SC,159,52.266564,6.786984,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0154,48266,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37199,de Wetstraat 27,de Wetstraat 27,Hengelo,7551 GA,159,52.265912,6.796111,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0155,48267,,
False,2016-03-03T12:39:00Z,26,,,1.0,50,2016-03-03T12:39:00Z,3.0,2015-01-09T06:07:00Z,100,37196,Kaspar Karsenstraat 42,Kaspar Karsenstraat 42,Deventer,7424 GC,159,52.265698,6.21422,0,Overijssel,0.00 afhankelijk van pas,http://www.laadpaal24.nl,,,,,,,Laadpaal24 1420156,51960,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37195,Heereweg 50,Heereweg 50,Lisse,2161 AH,159,52.2657089233398,4.55785989761353,0,South Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02003674,31050,,
False,2016-06-04T02:52:00Z,26,,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37193,Heereweg,Heereweg,Lisse,2161 AD,159,52.265701737655,4.5584142208099,0,South Holland,0.00 jaarabonnement,http://www.polderman-lisse.nl,,,,,,,Polderman Lisse ,31013,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37192,Elemastraat 95,Elemastraat 95,Haarlemmermeer,2151 AJ,159,52.265434,4.627929,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0136,48248,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37191,Voorstraat 32,Voorstraat 32,Wijdemeren,1394 CT,159,52.26525,5.045326,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0164,47926,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37188,A.H. Blaauwstraat 3,A.H. Blaauwstraat 3,Aalsmeer,1431 KT,159,52.264021,4.773259,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL731,47579,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37184,Herenweg 6,Herenweg 6,Noordwijkerhout,2211 CC,159,52.263594,4.494663,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL237,47091,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37183,Marskant 5,Marskant 5,Hengelo,7551 BS,159,52.2633676,6.7910226,0,Overijssel,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1425061,55525,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37182,Hengelosestraat,Hengelosestraat,Hof van Twente,7491 BZ,159,52.2629585266113,6.71831750869751,0,Overijssel,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion ICUCOMPACT000775,49917,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37181,Boxbergerweg 109F-2,Boxbergerweg 109F-2,Deventer,7413 EN,159,52.262715,6.152369,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0243,48003,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37180,Brinkstraat,Brinkstraat,Putten,3881 BZ,159,52.262543,5.606359,0,Gelderland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE072,48512,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37179,Luzernestraat 9,Luzernestraat 9,Haarlemmermeer,2153 GM,159,52.26256,4.64874,0,North Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1351203,46183,,
False,2016-06-04T02:52:00Z,26,157.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37178,Heermanszwet 57,Heermanszwet 57,Haarlemmermeer,1435 CC,159,52.259453697292,4.7161388397217,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02008004,37901,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37176,Westerhout 2,Westerhout 2,Noordwijkerhout,2211 TV,159,52.261744,4.481794,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL796,47645,,
False,2015-03-17T16:33:00Z,1,47.0,4.0,3.0,50,2015-03-17T16:33:00Z,3.0,2015-01-09T06:07:00Z,100,37174,Den Ruygen Hoek-West,Den Ruygen Hoek-West,Rijsenhout,1435,159,52.2614822387695,4.68711280822754,0,North Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,0252 672 784,"BP gas station , T 0252 672 784,  Rijksweg A4  2 ( Den Ruygen Hoek-West,  3132 MA Hoofddorp  
",,,,NewMotion t53_4514_006,,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37171,Achterstraat 105,Achterstraat 105,Putten,3882 AE,159,52.26001,5.604277,0,Gelderland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE075,48515,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37170,Korenbloem 11,Korenbloem 11,Noordwijkerhout,2211 MH,159,52.259569,4.499324,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0328,48086,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37169,Burgemeester Heijblomhof,Burgemeester Heijblomhof,Putten,3881 KJ,159,52.259529,5.610725,0,Gelderland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE046,48490,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37167,Willem de Clercqstraat 25,Willem de Clercqstraat 25,Hengelo,7553 VA,159,52.259447,6.787142,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE086,48525,,
False,2016-06-04T02:52:00Z,26,179.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37166,Rijksweg A4 1,Rijksweg A4 1,Haarlemmermeer,2132 MA,159,52.259387,4.686265,0,North Holland,0.00 afhankelijk van pas,http://www.ecotap.nl,,,,,,,Ecotap 1420184,57495,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37165,Rijshornplein 30,Rijshornplein 30,Haarlemmermeer,1435 HE,159,52.259358,4.709666,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0108,48222,,
False,2016-06-04T02:52:00Z,26,179.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37161,Rijksweg A4 3,Rijksweg A4 3,Haarlemmermeer,2132 MA,159,52.258438,4.688852,0,North Holland,0.00 afhankelijk van pas,http://www.ecotap.nl,,,,,,,Ecotap 1420215,54232,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37160,Nachtschadestraat 17,Nachtschadestraat 17,Haarlemmermeer,2153 EH,159,52.258347,4.636219,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0207,48318,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37159,Enschedesestraat 218A,Enschedesestraat 218A,Hengelo,7552 CL,159,52.258309,6.807218,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0006,47776,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37158,Waterlelieplantsoen 34,Waterlelieplantsoen 34,Haarlemmermeer,2165 XM,159,52.258106,4.576146,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0111,48225,,
False,2016-06-04T02:52:00Z,26,178.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37157,Bondstraat,Bondstraat,Lisse,2161 HA,159,52.257669,4.553953,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0114,48227,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37155,Beestenmarkt,Beestenmarkt,Deventer,7413 WX,159,52.257244,6.165239,0,Overijssel,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0238,47998,,
False,2016-06-04T02:52:00Z,26,73.0,,1.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37154,Adriaen de Vrieslaan 9,Adriaen de Vrieslaan 9,Deventer,7425 NR,159,52.25748,6.23034,0,Overijssel,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1339198,35119,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37151,De Minnehof 48,De Minnehof 48,Eemnes,3755 AK,159,52.253645,5.263784,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0268,48028,,
False,2016-06-04T02:52:00Z,26,178.0,,2.0,50,2016-06-04T02:52:00Z,3.0,2015-01-09T06:07:00Z,100,37149,Stationsweg 2,Stationsweg 2,Laren,1251 KC,159,52.256293,5.22151,0,North Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0302,48060,,
